Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
41680,770.87,298.9914797,178.2924899,1.676971811,0.802752061,42174,230.3662827,0.814810471,0.988286622,0.881404544,0.770477751,0.0071735,0.001559378,0.593635964,0.995510778,SIRA
41680,761.137,283.0449648,188.2605154,1.503474928,0.746731303,42131,230.3662827,0.766401883,0.989295293,0.9040905,0.813885818,0.006790906,0.001838067,0.662410125,0.995917015,SIRA
41683,768.766,295.5030768,181.1555416,1.631211909,0.79005099,42412,230.3745731,0.737243319,0.982811468,0.886299485,0.779601267,0.007089295,0.001615373,0.607778136,0.991414933,SIRA
41698,754.669,265.8937501,201.3298716,1.32068703,0.653204356,42263,230.4160206,0.810976914,0.986631332,0.920051352,0.866571781,0.006376655,0.00221815,0.750946652,0.991765503,SIRA
41698,773.824,288.6198738,184.5802145,1.563655533,0.7687686,42268,230.4160206,0.740244985,0.986514621,0.875065776,0.798337334,0.006921672,0.001734349,0.637342499,0.996584125,SIRA
41702,767.792,290.0434165,183.8698888,1.577438364,0.773382895,42233,230.427072,0.697509492,0.987426894,0.888954602,0.794457171,0.006955144,0.001709101,0.631162196,0.995619461,SIRA
41702,788.106,303.6900651,175.3340529,1.732065507,0.816500046,42304,230.427072,0.699228706,0.985769667,0.843718322,0.75875736,0.007282386,0.001488899,0.575712731,0.997172163,SIRA
41704,778.258,292.0013691,182.6032013,1.599103231,0.780343999,42191,230.4325975,0.72747571,0.988457254,0.865247571,0.789149031,0.007001759,0.001675032,0.622756193,0.99585144,SIRA
41706,779.458,293.979372,181.3670123,1.620908722,0.787011846,42292,230.4381228,0.67820148,0.986143952,0.862626837,0.783858137,0.007048851,0.001641527,0.614433579,0.995940747,SIRA
41706,768.988,287.3243852,185.9565231,1.545115925,0.762319713,42248,230.4381228,0.704707512,0.98717099,0.886276589,0.802013803,0.006889282,0.001758252,0.64322614,0.993858952,SIRA
41708,775.92,292.9688048,181.9132398,1.610486434,0.783865695,42212,230.4436481,0.689217549,0.988060267,0.87055324,0.786580838,0.007024283,0.001658652,0.618709415,0.99642312,SIRA
41711,766.51,290.5573503,183.4972522,1.583442514,0.775347045,42124,230.4519357,0.827599206,0.990195613,0.892123164,0.793137518,0.006965965,0.001700415,0.629067122,0.996091626,SIRA
41713,764.602,282.482488,189.163234,1.493326594,0.742680548,42252,230.4574606,0.806703025,0.987243207,0.896624146,0.815829194,0.006772049,0.001850533,0.665577274,0.993924244,SIRA
41714,773.739,298.3660876,179.4157938,1.662986749,0.7990025,42130,230.460223,0.820140773,0.990125801,0.875593896,0.772407564,0.007152661,0.001570484,0.596613445,0.992160253,SIRA
41714,760.11,284.0140143,187.5961316,1.513965197,0.750810945,42187,230.460223,0.789365124,0.988788015,0.907274717,0.811439617,0.006808602,0.001820801,0.658434252,0.996846542,SIRA
41724,769.477,282.9024233,189.4299351,1.493440955,0.742726781,42394,230.4878452,0.691710875,0.984195877,0.88553252,0.814725595,0.006780328,0.00184279,0.663777795,0.991312945,SIRA
41727,782.663,293.4233837,181.997894,1.61223505,0.784398695,42312,230.4961312,0.723409788,0.986174135,0.856007203,0.785541112,0.007031979,0.001651707,0.617074839,0.994869684,SIRA
41727,772.243,301.8850033,176.6665111,1.708784542,0.810880848,42169,230.4961312,0.814853148,0.989518367,0.879263541,0.76352296,0.007234764,0.001516675,0.58296731,0.996165528,SIRA
41736,766.428,288.5131396,184.7981953,1.561233535,0.767942185,42241,230.5209874,0.817679558,0.988044791,0.892848889,0.798996495,0.006912812,0.001737857,0.6383954,0.996684306,SIRA
41739,751.568,271.1479575,197.1234861,1.375523348,0.686641672,42121,230.5292722,0.772472378,0.99093089,0.928571484,0.85019734,0.006496273,0.002093741,0.722835517,0.99427713,SIRA
41741,756.956,281.0310209,189.7241324,1.481261331,0.737725936,42253,230.5347953,0.747711599,0.987882517,0.915443282,0.820317965,0.006732733,0.001880616,0.672921564,0.996772692,SIRA
41749,769.125,278.6544177,191.3455647,1.456288878,0.726962703,42266,230.5568862,0.742283621,0.987767946,0.886874331,0.827393615,0.006674517,0.001929516,0.684580195,0.996946524,SIRA
41759,773.648,286.0510065,186.4874245,1.533888986,0.758272566,42367,230.5844968,0.758399622,0.985649208,0.876744681,0.806095736,0.006850044,0.001784102,0.649790336,0.99670624,SIRA
41761,761.423,286.0089482,186.2643563,1.535500156,0.758860167,42214,230.5900185,0.70447031,0.989268963,0.905167123,0.806233581,0.006848709,0.001784975,0.650012587,0.998094429,SIRA
41768,775.542,293.6663322,181.9615362,1.613892355,0.784901931,42331,230.6093435,0.789759298,0.986700054,0.872655639,0.785276752,0.007030893,0.00164923,0.616659577,0.995222177,SIRA
41774,760.786,285.190676,186.9698586,1.525329688,0.75511186,42202,230.6259065,0.713171148,0.989858301,0.906965782,0.808672674,0.00682699,0.001800944,0.653951493,0.997491627,SIRA
41776,763.46,281.2932672,189.615995,1.483489129,0.738652412,42174,230.6314272,0.800720679,0.990562906,0.900666776,0.81989672,0.00673337,0.001876933,0.672230632,0.997246835,SIRA
41781,775.884,282.8440698,188.3317414,1.501839614,0.746085582,42279,230.6452285,0.714022046,0.988221103,0.872157866,0.815450112,0.006769682,0.00184645,0.664958886,0.998661596,SIRA
41782,758.921,279.547511,191.1905228,1.462141046,0.729549,42259,230.6479886,0.772753334,0.988712464,0.911603425,0.825076166,0.006690621,0.001912592,0.68075068,0.995353512,SIRA
41784,767.352,295.0353632,181.4754548,1.625759051,0.788451212,42256,230.6535088,0.691845351,0.988829989,0.891724334,0.781782585,0.007060965,0.001627001,0.61118401,0.993637935,SIRA
41791,769.719,288.9186655,184.5118613,1.565854159,0.769514717,42233,230.6728285,0.795382741,0.98953425,0.886396869,0.798400575,0.006913418,0.00173283,0.637443478,0.998143521,SIRA
41818,780.604,307.2995489,174.2504505,1.763550957,0.823691792,42245,230.7473321,0.788527898,0.989892295,0.862405619,0.750887312,0.007348499,0.001441045,0.563831755,0.994346031,SIRA
41821,761.815,284.7684688,187.9589884,1.515056402,0.751229197,42275,230.7556088,0.760838321,0.989260792,0.905534994,0.810327105,0.006809222,0.001811001,0.656630016,0.99483151,SIRA
41822,764.967,288.5353028,184.973111,1.559877007,0.767477248,42230,230.7583676,0.747903217,0.990338622,0.898109439,0.79975783,0.006899127,0.001741037,0.639612587,0.997716967,SIRA
41824,776.757,293.3454117,182.6543846,1.606013523,0.782492696,42377,230.7638852,0.818697882,0.986950468,0.871094112,0.786662671,0.007013806,0.001656867,0.618838159,0.993862451,SIRA
41829,763.022,279.4653276,191.2794395,1.461031715,0.729061833,42283,230.7776785,0.761579637,0.989262824,0.90284506,0.825782864,0.006681138,0.001916433,0.681917338,0.996302858,SIRA
41831,765.458,284.6439957,187.7042585,1.516449323,0.751761446,42315,230.7831957,0.698860599,0.988561976,0.897150654,0.810778373,0.006804618,0.001813812,0.65736157,0.996855507,SIRA
41838,793.242,301.2973987,182.0390145,1.655125411,0.796844971,42690,230.8025045,0.694072563,0.980042164,0.835544102,0.766028865,0.007201525,0.001529624,0.586800223,0.97122796,SIRA
41845,779.103,294.7959058,181.7622974,1.621875989,0.78730013,42528,230.8218117,0.703111873,0.983939992,0.866290762,0.782988526,0.007044949,0.00163335,0.613071031,0.994325185,SIRA
41847,763.857,286.1000097,187.6363842,1.524757636,0.754898241,42322,230.8273277,0.796660829,0.988776523,0.901259939,0.806806431,0.006836811,0.001786943,0.650936617,0.992520578,SIRA
41848,762.055,282.0538291,189.5305635,1.488170688,0.740582061,42261,230.8300857,0.81223555,0.990227396,0.905548962,0.818390186,0.00673996,0.001864999,0.669762497,0.996720916,SIRA
41851,775.402,283.086227,190.1253355,1.488945312,0.740899111,42604,230.8383594,0.746699258,0.982325603,0.874705525,0.815434795,0.006764145,0.001844801,0.664933905,0.99005022,SIRA
41854,764.973,289.0148725,185.5032852,1.558004066,0.766832852,42437,230.8466329,0.683397557,0.986261988,0.898782526,0.798736172,0.006905311,0.00173371,0.637979472,0.993974612,SIRA
41861,773.212,290.9107511,183.8934817,1.581952489,0.774862159,42423,230.8659364,0.743798863,0.986752469,0.879877661,0.793597127,0.006949446,0.001700319,0.629796401,0.996307984,SIRA
41867,763.931,281.9307647,189.5290707,1.487533093,0.740320623,42267,230.882481,0.802464876,0.990536352,0.901516,0.818933263,0.006733961,0.001868291,0.670651689,0.997616581,SIRA
41885,761.417,275.5852317,193.8251485,1.421823916,0.71087144,42351,230.9321076,0.809199977,0.988996718,0.907869123,0.837969822,0.006579569,0.002001201,0.702193423,0.998395403,SIRA
41889,771.13,283.532964,188.6554447,1.502914292,0.74651023,42520,230.9431343,0.709441951,0.985159925,0.885227013,0.814519522,0.006768673,0.001837762,0.663442052,0.997096541,SIRA
41900,765.816,283.7377751,188.4504276,1.505636143,0.747580606,42419,230.973455,0.801699066,0.987764917,0.897790521,0.814038437,0.006771785,0.001834267,0.662658577,0.997722705,SIRA
41908,781.763,293.4159602,182.5739367,1.607107594,0.782829813,42480,230.9955039,0.714556088,0.98653484,0.861700957,0.787262914,0.007001431,0.001658998,0.619782896,0.996057799,SIRA
41912,773.023,284.6662487,188.0211612,1.514011757,0.750828814,42456,231.0065276,0.710084034,0.987186735,0.88138046,0.811499532,0.006791999,0.001816898,0.65853149,0.997024419,SIRA
41915,803.1,305.6487655,175.2261643,1.744310085,0.819350741,42534,231.014795,0.682399101,0.985446937,0.81665774,0.755817857,0.007292109,0.001467917,0.571260633,0.996455684,SIRA
41915,773.699,289.5639307,185.1824735,1.563668123,0.768772884,42450,231.014795,0.731067081,0.987396938,0.879903942,0.797802387,0.006908361,0.001726379,0.636488648,0.99525701,SIRA
41928,774.592,295.1548321,181.783815,1.623658476,0.787829759,42445,231.050617,0.796035769,0.987819531,0.878148565,0.782811568,0.007039564,0.001630626,0.612793952,0.994968094,SIRA
41936,782.3,283.0023939,189.4005478,1.494200504,0.7430335,42603,231.0726586,0.748109034,0.984343826,0.861093294,0.816504254,0.006748436,0.001850191,0.666679197,0.996152392,SIRA
41943,754.232,277.8627259,192.819817,1.441048593,0.720033673,42276,231.0919432,0.774885457,0.99212319,0.926529914,0.831676658,0.00662477,0.001955098,0.691686063,0.996753228,SIRA
41943,760.064,276.5469405,193.2997925,1.430663411,0.715144708,42362,231.0919432,0.773713337,0.99010906,0.912365866,0.8356337,0.006593399,0.001983138,0.698283681,0.999008913,SIRA
41944,776.608,283.7794886,189.0303216,1.50123793,0.745847328,42439,231.094698,0.763895971,0.9883362,0.873928674,0.814346023,0.006765675,0.001835384,0.663159446,0.995560113,SIRA
41944,762.595,287.6225867,186.0092921,1.546280744,0.762733359,42351,231.094698,0.744783991,0.990389837,0.906341366,0.803465057,0.0068573,0.001762791,0.645556098,0.998210964,SIRA
41945,779.596,305.9030809,175.3677635,1.74435184,0.819360343,42389,231.0974528,0.725390841,0.989525584,0.86726308,0.75545971,0.007292957,0.001465307,0.570719374,0.995535389,SIRA
41949,774.378,296.4984314,180.7257045,1.640599118,0.792760369,42497,231.1084716,0.788307588,0.987104972,0.879074058,0.77945934,0.007068069,0.001609364,0.607556863,0.996757253,SIRA
41955,765.642,292.8365735,183.204409,1.598414444,0.78012797,42360,231.1249989,0.694216927,0.990439093,0.899377651,0.789262748,0.006979778,0.001670736,0.622935686,0.995709398,SIRA
41957,767.143,287.962974,186.1666946,1.546801777,0.762918012,42310,231.1305077,0.721542933,0.991656819,0.895904336,0.802639674,0.006863288,0.001757092,0.644230447,0.9964968,SIRA
41967,793.339,314.8587054,170.7036929,1.844475067,0.840275484,42402,231.1580498,0.781799553,0.98974105,0.837915415,0.734164391,0.007502531,0.0013445,0.538997353,0.994167179,SIRA
41971,776.919,284.1330705,189.8432571,1.496671911,0.7440274,42834,231.1690657,0.689077148,0.979852454,0.873791259,0.813594367,0.006769747,0.001829717,0.661935794,0.990700711,SIRA
41973,777.916,305.7267058,175.5005706,1.742026847,0.818824478,42458,231.1745735,0.657884013,0.988576947,0.871594472,0.756147792,0.00728389,0.001468824,0.571759483,0.99602037,SIRA
41974,780.738,287.8867489,186.9834501,1.539637592,0.760358605,42558,231.1773273,0.705066183,0.986277551,0.865325669,0.803014825,0.006858692,0.0017592,0.644832809,0.992808834,SIRA
41976,776.646,290.0912895,185.3604519,1.565011773,0.769229305,42510,231.1828349,0.6996,0.98743825,0.87450983,0.796931322,0.006910885,0.001719479,0.635099532,0.993938245,SIRA
41982,766.608,284.0844061,189.2769573,1.500892714,0.745710466,42506,231.1993568,0.686586204,0.987672329,0.897689808,0.813840365,0.006766814,0.001831137,0.66233614,0.994095486,SIRA
41986,776.212,293.9542722,183.228814,1.60430156,0.78196351,42584,231.2103707,0.789151192,0.985957167,0.875696594,0.78655217,0.007001245,0.001652971,0.618664316,0.992524128,SIRA
41993,759.674,284.925087,187.9266446,1.516150557,0.75164744,42368,231.2296439,0.769102564,0.99114898,0.914391626,0.811545401,0.006785061,0.001815452,0.658605937,0.998545759,SIRA
41995,781.314,302.5165591,177.1723573,1.707470418,0.810555607,42526,231.2351502,0.803393786,0.987513521,0.864482561,0.764371877,0.007203633,0.001516876,0.584264367,0.997614123,SIRA
42001,768.513,285.1778583,188.8218465,1.510301183,0.749398191,42528,231.2516684,0.772304354,0.987608164,0.893649173,0.810903307,0.006789787,0.001810974,0.657564173,0.993119949,SIRA
42001,767.935,282.0922743,190.6128594,1.479922578,0.737166611,42496,231.2516684,0.795473485,0.988351845,0.894994922,0.819773136,0.006716323,0.001871053,0.672027995,0.994549403,SIRA
42021,757.871,283.8435553,189.6580816,1.496606698,0.744001254,42517,231.3067204,0.793987605,0.988334078,0.919360137,0.814909185,0.006754802,0.001837508,0.66407698,0.993862057,SIRA
42026,775.61,282.6605008,190.1728942,1.486334328,0.739827921,42503,231.3204814,0.707329799,0.988777263,0.877892059,0.818368611,0.006725848,0.001860898,0.669727183,0.995438503,SIRA
42033,781.968,292.6835232,184.3782563,1.587408023,0.776629398,43083,231.3397454,0.795657606,0.975628438,0.86381808,0.790409186,0.006963184,0.001676469,0.624746681,0.991727894,SIRA
42037,772.972,290.2907318,184.9638009,1.569446186,0.770725412,42536,231.3507526,0.783264082,0.988268761,0.884125779,0.796962243,0.006905601,0.001718431,0.635148816,0.996831887,SIRA
42039,774.13,284.2984726,189.1280152,1.503206557,0.746625516,42569,231.3562561,0.740318746,0.987549625,0.881524617,0.813779455,0.006762732,0.001829485,0.662237001,0.995479003,SIRA
42040,765.575,278.4441063,193.2416194,1.440911679,0.71997012,42520,231.3590077,0.686771,0.988711195,0.901357518,0.830899281,0.006623314,0.001947371,0.690393615,0.994796223,SIRA
42041,776.552,287.8691487,186.3729721,1.54458635,0.762131268,42536,231.3617594,0.741725476,0.988362799,0.876076068,0.803704601,0.006847343,0.001762332,0.645941086,0.997711784,SIRA
42043,800.405,307.21871,177.7202562,1.728664568,0.815695697,43251,231.3672625,0.665637567,0.97207001,0.824677178,0.753102774,0.00730725,0.001449942,0.567163787,0.980435944,SIRA
42044,777.85,294.5178513,182.9759506,1.609598695,0.783594297,42486,231.3700141,0.789514206,0.989596573,0.873216995,0.785589101,0.007004991,0.00164577,0.617150236,0.993364214,SIRA
42049,766.958,278.7738539,192.5343996,1.447917123,0.723191784,42511,231.3837713,0.761067873,0.989132225,0.898302012,0.830005282,0.006629738,0.001940884,0.688908769,0.997482802,SIRA
42057,767.125,281.489008,190.672808,1.4762934,0.735640539,42444,231.4057811,0.740648774,0.990882103,0.898081772,0.822077504,0.006693036,0.001885619,0.675811422,0.997695943,SIRA
42058,789.819,280.6121809,191.6463864,1.464218482,0.730457469,42822,231.4085322,0.741763668,0.982158703,0.847233904,0.824656048,0.006672029,0.001903396,0.680057598,0.995752904,SIRA
42060,765.942,273.2295066,198.5576346,1.376071522,0.686948171,42823,231.4140343,0.779842029,0.982182472,0.900922355,0.846958431,0.006496184,0.00206199,0.717338584,0.987109198,SIRA
42061,758.676,284.1890347,188.7481953,1.505651666,0.747586689,42460,231.4167852,0.733050995,0.99060292,0.918283469,0.814305821,0.006756592,0.001832558,0.66309397,0.998388541,SIRA
42062,756.391,275.742659,194.4406527,1.418132757,0.709055577,42474,231.4195362,0.763736064,0.990299948,0.923861944,0.839259101,0.006555624,0.002006218,0.704355839,0.998870088,SIRA
42065,761.073,279.4033065,192.1554856,1.454048037,0.725961646,42566,231.4277888,0.740776614,0.988230043,0.912595088,0.828292949,0.00664218,0.001928529,0.68606921,0.997577588,SIRA
42070,767.21,283.8013457,189.15212,1.500386808,0.745509682,42564,231.4415426,0.721587596,0.988393948,0.898160324,0.815505445,0.006745932,0.001840472,0.66504913,0.997830942,SIRA
42079,783.081,292.2248838,184.8763207,1.580650689,0.774437153,42926,231.4662973,0.697272486,0.980268369,0.862306979,0.792082777,0.006944673,0.001686218,0.627395125,0.991692537,SIRA
42080,771.343,296.381604,181.4648433,1.633272862,0.790650636,42469,231.4690477,0.761284487,0.990840378,0.888772298,0.78098318,0.007043289,0.0016163,0.609934728,0.996189839,SIRA
42088,762.964,289.7585712,185.6222941,1.561011691,0.767866252,42432,231.4910494,0.799787169,0.991892911,0.908573487,0.798910101,0.006884589,0.001730013,0.63825735,0.996327185,SIRA
42090,774.855,283.443312,190.5824323,1.487247847,0.740203522,42839,231.4965495,0.75769577,0.982515932,0.880943205,0.816729623,0.00673422,0.001848333,0.667047278,0.992064628,SIRA
42095,780.972,299.4611593,179.3983854,1.669252254,0.800696185,42586,231.5102992,0.679017324,0.988470389,0.867300209,0.773089571,0.007113937,0.001567505,0.597667485,0.997657796,SIRA
42096,764.009,289.85428,185.812754,1.55992672,0.767494313,42462,231.513049,0.78858042,0.991380528,0.906261949,0.798722203,0.006885554,0.001728629,0.637957158,0.995166416,SIRA
42106,764.759,284.080714,189.3102011,1.500609647,0.745598154,42514,231.5405456,0.7736376,0.990403161,0.904700139,0.81505197,0.006746799,0.001836618,0.664309714,0.996869565,SIRA
42111,770.714,281.0600854,191.3260234,1.469011275,0.732534442,42682,231.5542927,0.800133004,0.986621995,0.890879412,0.823860465,0.006674268,0.001896697,0.678746066,0.997085623,SIRA
42116,766.156,291.4779223,184.2718623,1.58178204,0.774806584,42500,231.568039,0.800319246,0.990964706,0.901617987,0.794461677,0.006920836,0.001700709,0.631169356,0.998372352,SIRA
42119,770.656,296.3273789,181.4379924,1.633215707,0.790634043,42501,231.5762863,0.7976328,0.991011976,0.891182783,0.781487985,0.00703548,0.001618686,0.610723471,0.997443166,SIRA
42122,771.243,287.8738128,187.2325252,1.537520324,0.759593683,42610,231.5845334,0.765576154,0.988547289,0.889890104,0.80446544,0.006834286,0.001765641,0.647164643,0.995028792,SIRA
42135,883.82,302.1162231,178.1516905,1.695836971,0.807637477,42931,231.6202673,0.679761233,0.98145862,0.677836908,0.766659483,0.007170196,0.001527991,0.587766762,0.996756606,SIRA
42136,766.373,284.2758006,190.479229,1.492424146,0.742315242,42693,231.6230158,0.796220711,0.986953365,0.901535386,0.81478274,0.006746625,0.001834145,0.663870914,0.990776981,SIRA
42140,779.769,289.6573573,187.096078,1.548174394,0.763403358,42663,231.6340096,0.758131836,0.987741134,0.870908369,0.799682811,0.006873691,0.001733967,0.639492598,0.990046065,SIRA
42145,771.568,287.1095607,187.9172949,1.527850647,0.756049677,42675,231.6477512,0.716702945,0.987580551,0.889626083,0.80682702,0.006812423,0.001780751,0.65096984,0.994584691,SIRA
42146,761.926,284.2125341,189.5463045,1.499435903,0.74513159,42744,231.6504994,0.726655172,0.986009732,0.912306228,0.815060814,0.006743523,0.001835806,0.66432413,0.996111452,SIRA
42160,766.993,278.6374807,193.004773,1.443681814,0.721251379,42738,231.6889708,0.732147819,0.986475736,0.900591131,0.831506839,0.006609048,0.001948866,0.691403623,0.998166837,SIRA
42164,784.8,296.8464935,181.6844468,1.633857486,0.790820239,42724,231.6999615,0.692586935,0.986892613,0.860267825,0.780537977,0.007040283,0.001611929,0.609239534,0.995410573,SIRA
42181,773.08,295.7713326,182.1958652,1.62337017,0.787744237,42596,231.7466661,0.740992534,0.990257301,0.886906544,0.783533225,0.007011956,0.001630229,0.613924314,0.996626419,SIRA
42184,769.735,289.7952036,186.084112,1.557334479,0.766601781,42680,231.7549071,0.686152995,0.988378632,0.894695295,0.799719609,0.00686979,0.001733302,0.639551454,0.99599553,SIRA
42188,765.844,285.1425745,189.149037,1.507502121,0.74831018,42731,231.7658946,0.768115942,0.987292598,0.903895393,0.812807049,0.006758855,0.001819712,0.660655299,0.995939265,SIRA
42188,767.213,287.254415,187.9829307,1.528087757,0.756137585,42514,231.7658946,0.813058896,0.992331938,0.900672484,0.806831445,0.006808913,0.001779872,0.65097698,0.994749953,SIRA
42190,768.648,282.1692259,191.264544,1.475282454,0.735212861,42592,231.7713882,0.733152608,0.990561608,0.897355205,0.821391445,0.006688059,0.001877935,0.674683906,0.995349329,SIRA
42196,786.561,299.6811149,179.7147384,1.667537774,0.80023498,42648,231.7878682,0.700011613,0.989401613,0.857070071,0.773448364,0.007102121,0.001567809,0.598222373,0.997558404,SIRA
42205,762.295,284.0426015,189.9168647,1.495615473,0.743603309,42702,231.8125859,0.771797966,0.988361201,0.912699108,0.816119078,0.00673007,0.001841677,0.666050349,0.996155207,SIRA
42206,779.537,292.5017334,184.2382059,1.587627995,0.776700189,42781,231.8153322,0.758050901,0.986559454,0.872791668,0.792526353,0.006930335,0.00168651,0.628098021,0.997186002,SIRA
42212,766.746,289.6763496,186.7506882,1.551139395,0.76444632,42783,231.831809,0.770053086,0.986653577,0.90228296,0.800313209,0.006862417,0.001736588,0.640501233,0.993506695,SIRA
42215,767.14,282.8846158,190.5816345,1.48432254,0.738997634,42674,231.840047,0.789360509,0.989244036,0.901420439,0.819556929,0.006701045,0.001864828,0.67167356,0.996980205,SIRA
42217,768.191,287.8539186,188.0462679,1.530761136,0.757125212,43040,231.8455388,0.762039711,0.980878253,0.89899816,0.805427767,0.006818436,0.00176999,0.648713887,0.993026007,SIRA
42219,769.884,288.7779838,187.1060851,1.543391727,0.761705287,42680,231.8510305,0.807200352,0.989198688,0.895091057,0.802869483,0.006840001,0.001753136,0.644599406,0.994869391,SIRA
42234,775.133,288.6467335,186.5372819,1.547394336,0.763127732,42719,231.892214,0.712077018,0.988646738,0.883323178,0.803377233,0.006834464,0.001756153,0.645414978,0.998711482,SIRA
42236,770.841,290.0046088,186.1102611,1.558240836,0.766914472,42820,231.8977046,0.775940623,0.986361513,0.893229449,0.799634549,0.00686629,0.001731682,0.639415412,0.996363207,SIRA
42238,765.308,283.3113131,190.644562,1.486070781,0.739719397,42778,231.9031951,0.727614126,0.987376689,0.906234734,0.818545481,0.006707498,0.001857426,0.670016705,0.995692247,SIRA
42242,772.923,290.6901359,185.8034161,1.564503722,0.769056896,42734,231.9141756,0.752373319,0.988486919,0.888550007,0.797805453,0.006881543,0.001719704,0.636493541,0.995796514,SIRA
42246,775.612,286.0523306,188.5613363,1.517025368,0.75198102,42726,231.9251556,0.72190704,0.988765623,0.882483145,0.810778766,0.00677111,0.001804883,0.657362207,0.997235145,SIRA
42247,773.978,290.39389,185.9658951,1.561543797,0.768048315,42686,231.9279005,0.81575238,0.989715598,0.886234202,0.798666599,0.006873716,0.001725176,0.637868337,0.996059344,SIRA
42248,781.863,294.7929663,182.919068,1.61160326,0.784206359,42761,231.9306454,0.70100219,0.988003087,0.868469749,0.786757731,0.006977679,0.00164913,0.618987728,0.99756264,SIRA
42251,790.637,295.4422462,182.7716596,1.616455455,0.785676533,42813,231.9388799,0.695375247,0.986873146,0.849361531,0.785056582,0.00699255,0.001638397,0.616313837,0.996243863,SIRA
42257,772.737,285.2306727,189.547831,1.504795234,0.747250699,42749,231.9553479,0.796340268,0.988490959,0.889293484,0.813220211,0.006749904,0.001821,0.661327112,0.995161887,SIRA
42258,775.619,300.0936965,180.4578791,1.662957018,0.798994409,42702,231.9580925,0.787807606,0.989602361,0.882717881,0.772952232,0.007101465,0.001563646,0.597455153,0.993542239,SIRA
42259,797.038,302.5359773,179.271758,1.687583034,0.805523789,42834,231.960837,0.709043624,0.986576084,0.835932143,0.766721496,0.00715909,0.001526118,0.587861852,0.992065688,SIRA
42263,770.713,286.8277958,189.5660572,1.513075706,0.750469166,42902,231.9718148,0.777965946,0.985105589,0.894097369,0.808749425,0.006786735,0.001791004,0.654075632,0.989665949,SIRA
42269,776.825,283.9212175,189.8355744,1.4956165,0.743603722,42786,231.9882806,0.742655844,0.987916608,0.880208281,0.817086805,0.006717008,0.001846836,0.667630847,0.998519712,SIRA
42273,747.197,263.3474917,204.5506204,1.287444111,0.629830327,42638,231.9992571,0.778150023,0.991439561,0.95148664,0.880962471,0.006229685,0.002314598,0.776094876,0.999178777,SIRA
42281,773.575,298.8940676,181.0396281,1.650986974,0.795694396,42703,232.0212085,0.790890385,0.99011779,0.8878718,0.776265686,0.007069229,0.00158341,0.602588415,0.994865624,SIRA
42282,775.793,290.4068702,186.0888605,1.5605817,0.767718961,42728,232.0239523,0.733998785,0.98956188,0.882823068,0.79896165,0.006868333,0.001726374,0.638339719,0.996181283,SIRA
42287,760.138,281.7533756,191.7230217,1.469585515,0.732781536,42736,232.0376707,0.801938139,0.989493635,0.919669645,0.823548858,0.006662884,0.001890599,0.678232721,0.996720983,SIRA
42289,777.408,295.2316555,182.9460853,1.613763175,0.784862773,42739,232.0431579,0.68488647,0.989470975,0.879304445,0.785969775,0.006981287,0.001643382,0.617748487,0.99689976,SIRA
42290,773.065,282.3927409,191.0840509,1.477845689,0.736295041,42768,232.0459014,0.707557429,0.988823419,0.889232908,0.821713408,0.00667753,0.00187792,0.675212924,0.997860509,SIRA
42293,775.769,290.6994621,185.7932768,1.564639298,0.769102925,42758,232.0541318,0.715048946,0.989124842,0.88310738,0.798261304,0.006873465,0.001721614,0.63722111,0.99702119,SIRA
42297,791.941,316.1185256,171.1496864,1.847029535,0.840758803,42751,232.0651051,0.799625681,0.989380365,0.847488422,0.734107894,0.007473781,0.001338936,0.5389144,0.995390814,SIRA
42309,760.08,274.9859954,196.8993123,1.396581797,0.698065443,42731,232.0980222,0.734850195,0.990124266,0.920288541,0.844035791,0.006499468,0.002034703,0.712396417,0.994919868,SIRA
42311,772.834,289.7912793,186.665338,1.552464332,0.764909989,42883,232.1035079,0.705183333,0.986661381,0.890206403,0.800933377,0.006849077,0.001738591,0.641494274,0.99589698,SIRA
42316,770.012,293.4460478,184.402955,1.591330507,0.777886363,42757,232.1172216,0.774649434,0.989685899,0.896849325,0.791004763,0.006934636,0.001674634,0.625688536,0.995677255,SIRA
42329,778.504,298.9254323,180.931875,1.652143561,0.796016991,42765,232.1528735,0.734814686,0.989804747,0.877659738,0.776624698,0.007061954,0.001584709,0.603145921,0.99648365,SIRA
42334,781.93,290.8127545,185.6955519,1.566072808,0.769588705,42863,232.1665843,0.70242915,0.987658353,0.870088478,0.798337008,0.006869484,0.00172127,0.637341979,0.998123942,SIRA
42334,775.299,290.009603,187.077791,1.550208613,0.764119708,42994,232.1665843,0.693283985,0.984649021,0.885035563,0.80054792,0.006850513,0.00173561,0.640876971,0.993493001,SIRA
42343,777.505,287.2648556,188.7754963,1.521727456,0.753761659,42866,232.1912618,0.731489479,0.987799188,0.880207586,0.808282869,0.006784235,0.001786217,0.653321197,0.994176803,SIRA
42348,775.415,288.4833711,187.6296384,1.537514934,0.759591731,42959,232.2049703,0.694138474,0.985777136,0.885063381,0.804916309,0.006812208,0.001763886,0.647890265,0.996140958,SIRA
42354,785.09,296.6979584,182.7057313,1.623911611,0.787904802,42940,232.2214195,0.686205891,0.986353051,0.86350609,0.782686274,0.007005193,0.001621626,0.612597803,0.994804685,SIRA
